date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:49:19	1708/1708	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-6ac%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ls.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ls.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:19	477/477	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1dd%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/lt.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/lt.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:19	231/231	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-e7%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/lu.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/lu.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:20	252/252	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-fc%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/lv.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/lv.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:20	537/537	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-219%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ly.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ly.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:20	272/272	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-110%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ma.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ma.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:20	48566/48566	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-bdb6%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mastercard.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mastercard.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:21	8056/8056	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1f78%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/maestro.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/maestro.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:21	240/240	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-f0%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mc.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mc.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:21	14670/14670	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-394e%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/md.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/md.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:22	108335/108335	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1a72f%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/me.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/me.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:22	301/301	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-12d%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mf.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mf.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:22	310/310	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-136%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mg.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mg.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:22	1008/1008	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-3f0%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mh.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mh.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:23	395/395	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-18b%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mk.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mk.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:23	288/288	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-120%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ml.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ml.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:23	857/857	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-359%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mm.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mm.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:23	1601/1601	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-641%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mn.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mn.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:23	2047/2047	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-7ff%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mo.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mo.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:24	34379/34379	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-864b%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mp.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mp.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:24	298/298	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-12a%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mq.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mq.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:24	923/923	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-39b%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mr.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mr.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:24	8602/8602	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-219a%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ms.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ms.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:24	13407/13407	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-345f%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mt.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mt.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:25	312/312	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-138%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mu.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mu.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:25	292/292	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-124%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mv.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mv.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:25	5684/5684	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1634%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mw.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mw.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:26	161621/161621	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-27755%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mx.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mx.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:26	1547/1547	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-60b%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/my.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/my.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:26	3565/3565	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-ded%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/mz.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/mz.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:26	1299/1299	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-513%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/na.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/na.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:26	317/317	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-13d%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/nc.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/nc.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:27	279/279	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-117%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ne.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ne.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:27	9092/9092	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-2384%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/nf.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/nf.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:27	287/287	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-11f%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ng.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ng.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:27	28923/28923	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-70fb%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ni.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ni.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:27	373/373	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-175%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/nl.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/nl.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:28	324/324	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-144%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/no.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/no.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:28	1378/1378	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-562%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/np.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/np.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:28	811/811	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-32b%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/nr.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/nr.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:28	2311/2311	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-907%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/nu.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/nu.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:29	3152/3152	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-c50%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/nz.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/nz.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:29	29636/29636	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-73c4%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/om.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/om.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:29	879/879	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-36f%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/pa.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/pa.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:29	7808/7808	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1e80%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/papal.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/papal.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:29	7808/7808	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1e80%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/paypal.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/paypal.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:30	261/261	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-105%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/pe.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/pe.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:30	6691/6691	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1a23%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/pf.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/pf.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:30	2218/2218	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-8aa%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/pg.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/pg.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:30	1365/1365	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-555%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ph.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ph.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:31	910/910	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-38e%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/pk.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/pk.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:31	225/225	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-e1%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/pl.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/pl.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:31	2810/2810	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-afa%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/postfinance.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/postfinance.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:31	317/317	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-13d%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/pm.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/pm.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:31	15708/15708	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-3d5c%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/pn.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/pn.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:32	709/709	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-2c5%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/pr.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/pr.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:32	597/597	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-255%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ps.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ps.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:32	12214/12214	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-2fb6%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/pt.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/pt.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:32	489/489	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1e9%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/pw.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/pw.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:32	26946/26946	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-6942%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/py.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/py.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:33	414/414	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-19e%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/qa.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/qa.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
